date,action,symbol,price,quantity,reason,predicted_return,partial_ratio,hold_days
20230519,sell,600105.SH,5.97,2188.5945398573936,take_profit,,0.5,8.0
20230519,sell,002555.SZ,29.56,455.57573272356916,take_profit,,0.5,5.0
20230522,buy,600088.SH,14.96,1715.119886859464,open,13.348026275634766,,
20230522,sell,600105.SH,5.85,2188.5945398573936,short_trend_break_2x,,1.0,9.0
20230523,sell,002555.SZ,28.75,455.57573272356916,short_trend_break_2x,,1.0,7.0
20230523,sell,601595.SH,28.42,828.7744981712958,stop_loss,,1.0,5.0
20230523,sell,600088.SH,14.13,1715.119886859464,stop_loss,,1.0,2.0
20230524,buy,601518.SH,3.46,7249.396407997077,open,8.861177444458008,,
20230524,buy,002174.SZ,17.62,1423.5477622968153,open,8.663033485412598,,
20230524,buy,600710.SH,7.1,3532.804446714069,open,4.880738258361816,,
20230525,sell,600710.SH,6.98,3532.804446714069,stop_loss_next_open,,1.0,2.0
20230529,buy,000099.SZ,7.96,3140.4678724809983,open,7.983766555786133,,
20230602,sell,002174.SZ,21.13,711.7738811484077,take_profit,,0.5,8.0
20230607,sell,000099.SZ,9.15,1570.2339362404991,take_profit,,0.5,8.0
20230609,sell,002174.SZ,19.32,711.7738811484077,short_trend_break_2x,,1.0,13.0
20230612,buy,002315.SZ,39.33,670.6482334369754,open,14.36133098602295,,
20230613,sell,601518.SH,3.41,7249.396407997077,short_trend_break_2x,,1.0,15.0
20230615,buy,603196.SH,20.15,1305.2288877165915,open,4.680425643920898,,
20230615,sell,002315.SZ,40.81,335.3241167184877,take_profit,,0.5,4.0
20230616,sell,601019.SH,10.45,1283.2233544193025,take_profit,,0.5,23.0
20230619,buy,600373.SH,15.85,1674.294977338345,open,6.067905426025391,,
20230619,sell,601019.SH,10.2,1283.2233544193025,short_trend_break_2x,,1.0,24.0
20230619,sell,002315.SZ,40.47,335.3241167184877,short_trend_break_2x,,1.0,6.0
20230620,buy,601019.SH,10.22,2625.8870943294824,open,9.117133140563965,,
20230620,sell,600373.SH,15.21,1674.294977338345,stop_loss,,1.0,2.0
20230621,buy,002992.SZ,55.0,483.9971233585682,open,10.374317169189453,,
20230621,sell,601019.SH,9.61,2625.8870943294824,stop_loss,,1.0,2.0
20230626,buy,600854.SH,5.33,4934.7224538963665,open,6.09588098526001,,
20230626,sell,603196.SH,22.18,652.6144438582958,take_profit,,0.5,6.0
20230626,sell,002992.SZ,57.61,241.9985616792841,take_profit,,0.5,2.0
